"location_id","subdistrict_name","district_name","city_name","province_name","latitude","longitude","timezone","created_at","updated_at"
"32.01.01.1001",Pondok Rajeg,Cibinong,Bogor,Jawa Barat,-6.45630019,106.81987843,Asia/Jakarta,2025-07-18 11:41:48.096,2025-07-18 11:41:48.096
"32.01.01.1002",Karadenan,Cibinong,Bogor,Jawa Barat,-6.51694652,106.81044882,Asia/Jakarta,2025-07-18 11:41:48.125,2025-07-18 11:41:48.125
"32.01.01.1003",Harapanjaya,Cibinong,Bogor,Jawa Barat,-6.46144199,106.83599587,Asia/Jakarta,2025-07-18 11:41:48.147,2025-07-18 11:41:48.147
"32.01.01.1004",Nanggewer,Cibinong,Bogor,Jawa Barat,-6.51212388,106.82931177,Asia/Jakarta,2025-07-18 11:41:48.175,2025-07-18 11:41:48.175
"32.01.01.1005",Nanggewer Mekar,Cibinong,Bogor,Jawa Barat,-6.50332807,106.83567890,Asia/Jakarta,2025-07-18 11:41:48.197,2025-07-18 11:41:48.197
"32.01.01.1006",Cibinong,Cibinong,Bogor,Jawa Barat,-6.48947964,106.85314415,Asia/Jakarta,2025-07-18 11:41:48.220,2025-07-18 11:41:48.220
"32.01.01.1007",Pakansari,Cibinong,Bogor,Jawa Barat,-6.48806195,106.83497864,Asia/Jakarta,2025-07-18 11:41:48.245,2025-07-18 11:41:48.245
"32.01.01.1008",Tengah,Cibinong,Bogor,Jawa Barat,-6.47658502,106.82597583,Asia/Jakarta,2025-07-18 11:41:48.270,2025-07-18 11:41:48.270
"32.01.01.1009",Sukahati,Cibinong,Bogor,Jawa Barat,-6.49301256,106.81281704,Asia/Jakarta,2025-07-18 11:41:48.299,2025-07-18 11:41:48.299
"32.01.01.1010",Ciriung,Cibinong,Bogor,Jawa Barat,-6.46549182,106.86606201,Asia/Jakarta,2025-07-18 11:41:48.326,2025-07-18 11:41:48.326
"32.01.01.1011",Cirimekar,Cibinong,Bogor,Jawa Barat,-6.47394458,106.85606641,Asia/Jakarta,2025-07-18 11:41:48.352,2025-07-18 11:41:48.352
"32.01.01.1012",Pabuaran,Cibinong,Bogor,Jawa Barat,-6.46258323,106.84895320,Asia/Jakarta,2025-07-18 11:41:48.375,2025-07-18 11:41:48.375
"32.01.01.1013",Pabuaran Mekar,Cibinong,Bogor,Jawa Barat,-6.44475686,106.84808445,Asia/Jakarta,2025-07-18 11:41:48.399,2025-07-18 11:41:48.399
"32.01.02.2001",Wanaherang,Gunung Putri,Bogor,Jawa Barat,-6.41648170,106.94501393,Asia/Jakarta,2025-07-18 11:41:48.601,2025-07-18 11:41:48.601
"32.01.02.2002",Bojong Kulur,Gunung Putri,Bogor,Jawa Barat,-6.32120315,106.96935171,Asia/Jakarta,2025-07-18 11:41:48.625,2025-07-18 11:41:48.625
"32.01.02.2003",Ciangsana,Gunung Putri,Bogor,Jawa Barat,-6.35602236,106.95875407,Asia/Jakarta,2025-07-18 11:41:48.659,2025-07-18 11:41:48.659
"32.01.02.2004",Gunung Putri,Gunung Putri,Bogor,Jawa Barat,-6.46254720,106.89443650,Asia/Jakarta,2025-07-18 11:41:48.694,2025-07-18 11:41:48.694
"32.01.02.2005",Bojong Nangka,Gunung Putri,Bogor,Jawa Barat,-6.43132672,106.90253305,Asia/Jakarta,2025-07-18 11:41:48.743,2025-07-18 11:41:48.743
"32.01.02.2006",Tlajung Udik,Gunung Putri,Bogor,Jawa Barat,-6.44598697,106.91390333,Asia/Jakarta,2025-07-18 11:41:48.771,2025-07-18 11:41:48.771
"32.01.02.2007",Cicadas,Gunung Putri,Bogor,Jawa Barat,-6.43239257,106.92811793,Asia/Jakarta,2025-07-18 11:41:48.798,2025-07-18 11:41:48.798
"32.01.02.2008",Cikeas Udik,Gunung Putri,Bogor,Jawa Barat,-6.40387832,106.92717446,Asia/Jakarta,2025-07-18 11:41:48.820,2025-07-18 11:41:48.820
"32.01.02.2009",Nagrak,Gunung Putri,Bogor,Jawa Barat,-6.38499170,106.94592534,Asia/Jakarta,2025-07-18 11:41:48.840,2025-07-18 11:41:48.840
"32.01.02.2010",Karanggan,Gunung Putri,Bogor,Jawa Barat,-6.45664754,106.88574465,Asia/Jakarta,2025-07-18 11:41:48.863,2025-07-18 11:41:48.863
"32.01.03.2001",Puspasari,Citeureup,Bogor,Jawa Barat,-6.47613118,106.87450418,Asia/Jakarta,2025-07-18 11:41:49.024,2025-07-18 11:41:49.024
"32.01.03.2002",Citeureup,Citeureup,Bogor,Jawa Barat,-6.48060589,106.89257468,Asia/Jakarta,2025-07-18 11:41:49.053,2025-07-18 11:41:49.053
"32.01.04.2004",Cibanon,Sukaraja,Bogor,Jawa Barat,-6.62925948,106.84411215,Asia/Jakarta,2025-07-18 11:41:49.084,2025-07-18 11:41:49.084
"32.01.04.2005",Nagrak,Sukaraja,Bogor,Jawa Barat,-6.61833442,106.85581560,Asia/Jakarta,2025-07-18 11:41:49.115,2025-07-18 11:41:49.115
"32.01.04.2006",Sukatani,Sukaraja,Bogor,Jawa Barat,-6.60872126,106.84103067,Asia/Jakarta,2025-07-18 11:41:49.137,2025-07-18 11:41:49.137
"32.01.04.2007",Sukaraja,Sukaraja,Bogor,Jawa Barat,-6.60042934,106.83567740,Asia/Jakarta,2025-07-18 11:41:49.166,2025-07-18 11:41:49.166
"32.01.04.2008",Cikeas,Sukaraja,Bogor,Jawa Barat,-6.59161727,106.84877298,Asia/Jakarta,2025-07-18 11:41:49.195,2025-07-18 11:41:49.195
"32.01.04.2009",Pasir Jambu,Sukaraja,Bogor,Jawa Barat,-6.53540122,106.81044686,Asia/Jakarta,2025-07-18 11:41:49.218,2025-07-18 11:41:49.218
"32.01.04.2010",Cimandala,Sukaraja,Bogor,Jawa Barat,-6.52975059,106.82442352,Asia/Jakarta,2025-07-18 11:41:49.255,2025-07-18 11:41:49.255
"32.01.04.2011",Cijujung,Sukaraja,Bogor,Jawa Barat,-6.53097045,106.83671739,Asia/Jakarta,2025-07-18 11:41:49.284,2025-07-18 11:41:49.284
"32.01.04.2012",Cadasngampar,Sukaraja,Bogor,Jawa Barat,-6.57344394,106.84099789,Asia/Jakarta,2025-07-18 11:41:49.316,2025-07-18 11:41:49.316
"32.01.04.2013",Pasirlaja,Sukaraja,Bogor,Jawa Barat,-6.55107600,106.83655408,Asia/Jakarta,2025-07-18 11:41:49.340,2025-07-18 11:41:49.340
"32.01.05.2001",Cijayanti,Babakan Madang,Bogor,Jawa Barat,-6.60189311,106.87024075,Asia/Jakarta,2025-07-18 11:41:49.363,2025-07-18 11:41:49.363
"32.01.05.2002",Sumurbatu,Babakan Madang,Bogor,Jawa Barat,-6.57733591,106.87883944,Asia/Jakarta,2025-07-18 11:41:49.389,2025-07-18 11:41:49.389
"32.01.05.2003",Sentul,Babakan Madang,Bogor,Jawa Barat,-6.52098799,106.85133516,Asia/Jakarta,2025-07-18 11:41:49.419,2025-07-18 11:41:49.419
"32.01.05.2004",Karang Tengah,Babakan Madang,Bogor,Jawa Barat,-6.59841004,106.93723018,Asia/Jakarta,2025-07-18 11:41:49.440,2025-07-18 11:41:49.440
"32.01.05.2005",Cipambuan,Babakan Madang,Bogor,Jawa Barat,-6.55755646,106.84574629,Asia/Jakarta,2025-07-18 11:41:49.463,2025-07-18 11:41:49.463
"32.01.05.2006",Kadumanggu,Babakan Madang,Bogor,Jawa Barat,-6.54483353,106.85484562,Asia/Jakarta,2025-07-18 11:41:49.490,2025-07-18 11:41:49.490
"32.01.05.2007",Citaringgul,Babakan Madang,Bogor,Jawa Barat,-6.56893897,106.85475499,Asia/Jakarta,2025-07-18 11:41:49.514,2025-07-18 11:41:49.514
"32.01.05.2008",Babakan Madang,Babakan Madang,Bogor,Jawa Barat,-6.56514878,106.86693356,Asia/Jakarta,2025-07-18 11:41:49.533,2025-07-18 11:41:49.533
"32.01.05.2009",Bojong Koneng,Babakan Madang,Bogor,Jawa Barat,-6.61038936,106.90618917,Asia/Jakarta,2025-07-18 11:41:49.553,2025-07-18 11:41:49.553
"32.01.06.2001",Sukamaju,Jonggol,Bogor,Jawa Barat,-6.44991713,107.04995682,Asia/Jakarta,2025-07-18 11:41:49.707,2025-07-18 11:41:49.707
"32.01.06.2002",Sirnagalih,Jonggol,Bogor,Jawa Barat,-6.47321252,107.09047565,Asia/Jakarta,2025-07-18 11:41:49.733,2025-07-18 11:41:49.733
"32.01.06.2003",Singajaya,Jonggol,Bogor,Jawa Barat,-6.47079738,107.04570858,Asia/Jakarta,2025-07-18 11:41:49.755,2025-07-18 11:41:49.755
"32.01.06.2004",Sukasirna,Jonggol,Bogor,Jawa Barat,-6.49643712,107.05586499,Asia/Jakarta,2025-07-18 11:41:49.777,2025-07-18 11:41:49.777
"32.01.06.2005",Sukanegara,Jonggol,Bogor,Jawa Barat,-6.52217975,107.03611758,Asia/Jakarta,2025-07-18 11:41:49.801,2025-07-18 11:41:49.801
"32.01.06.2006",Sukamanah,Jonggol,Bogor,Jawa Barat,-6.44324103,107.06591981,Asia/Jakarta,2025-07-18 11:41:49.824,2025-07-18 11:41:49.824
"32.01.06.2007",Weninggalih,Jonggol,Bogor,Jawa Barat,-6.46161874,107.10020674,Asia/Jakarta,2025-07-18 11:41:49.849,2025-07-18 11:41:49.849
"32.01.06.2008",Cibodas,Jonggol,Bogor,Jawa Barat,-6.50890343,107.01213674,Asia/Jakarta,2025-07-18 11:41:49.873,2025-07-18 11:41:49.873
"32.01.06.2009",Jonggol,Jonggol,Bogor,Jawa Barat,-6.46440748,107.07309307,Asia/Jakarta,2025-07-18 11:41:49.898,2025-07-18 11:41:49.898
"32.01.06.2010",Bendungan,Jonggol,Bogor,Jawa Barat,-6.49246278,107.08639962,Asia/Jakarta,2025-07-18 11:41:49.917,2025-07-18 11:41:49.917
"32.01.06.2011",Singasari,Jonggol,Bogor,Jawa Barat,-6.47370587,107.01648166,Asia/Jakarta,2025-07-18 11:41:49.941,2025-07-18 11:41:49.941
"32.01.06.2012",Balekambang,Jonggol,Bogor,Jawa Barat,-6.51179318,107.08620799,Asia/Jakarta,2025-07-18 11:41:49.965,2025-07-18 11:41:49.965
"32.01.06.2013",Sukajaya,Jonggol,Bogor,Jawa Barat,-6.55037720,107.01335299,Asia/Jakarta,2025-07-18 11:41:49.998,2025-07-18 11:41:49.998
"32.01.06.2014",Sukagalih,Jonggol,Bogor,Jawa Barat,-6.48274788,107.10871775,Asia/Jakarta,2025-07-18 11:41:50.047,2025-07-18 11:41:50.047
"32.01.07.2001",Pasirangin,Cileungsi,Bogor,Jawa Barat,-6.37817502,106.98307199,Asia/Jakarta,2025-07-18 11:41:50.263,2025-07-18 11:41:50.263
"32.01.07.2002",Mekarsari,Cileungsi,Bogor,Jawa Barat,-6.40584349,106.99607692,Asia/Jakarta,2025-07-18 11:41:50.288,2025-07-18 11:41:50.288
"32.01.07.2003",Mampir,Cileungsi,Bogor,Jawa Barat,-6.43047691,106.99615686,Asia/Jakarta,2025-07-18 11:41:50.312,2025-07-18 11:41:50.312
"32.01.07.2004",Dayeuh,Cileungsi,Bogor,Jawa Barat,-6.43055390,106.96765965,Asia/Jakarta,2025-07-18 11:41:50.332,2025-07-18 11:41:50.332
"32.01.07.2005",Gandoang,Cileungsi,Bogor,Jawa Barat,-6.41316532,107.01449222,Asia/Jakarta,2025-07-18 11:41:50.358,2025-07-18 11:41:50.358
"32.01.07.2006",Jatisari,Cileungsi,Bogor,Jawa Barat,-6.41271170,107.05056615,Asia/Jakarta,2025-07-18 11:41:50.378,2025-07-18 11:41:50.378
"32.01.07.2007",Cileungsi Kidul,Cileungsi,Bogor,Jawa Barat,-6.41070827,106.96938486,Asia/Jakarta,2025-07-18 11:41:50.401,2025-07-18 11:41:50.401
"32.01.07.2008",Cipeucang,Cileungsi,Bogor,Jawa Barat,-6.42368512,107.04033882,Asia/Jakarta,2025-07-18 11:41:50.428,2025-07-18 11:41:50.428
"32.01.07.2009",Situsari,Cileungsi,Bogor,Jawa Barat,-6.43161228,107.02288801,Asia/Jakarta,2025-07-18 11:41:50.452,2025-07-18 11:41:50.452
"32.01.07.2010",Cipenjo,Cileungsi,Bogor,Jawa Barat,-6.39001696,106.99249472,Asia/Jakarta,2025-07-18 11:41:50.474,2025-07-18 11:41:50.474
"32.01.07.2011",Limusnunggal,Cileungsi,Bogor,Jawa Barat,-6.37500641,106.96920075,Asia/Jakarta,2025-07-18 11:41:50.501,2025-07-18 11:41:50.501
"32.01.07.2012",Cileungsi,Cileungsi,Bogor,Jawa Barat,-6.39969469,106.96245364,Asia/Jakarta,2025-07-18 11:41:50.532,2025-07-18 11:41:50.532
"32.01.08.2001",Karyamekar,Cariu,Bogor,Jawa Barat,-6.54767380,107.10440291,Asia/Jakarta,2025-07-18 11:41:50.701,2025-07-18 11:41:50.701
"32.01.08.2002",Babakanraden,Cariu,Bogor,Jawa Barat,-6.48359956,107.14090327,Asia/Jakarta,2025-07-18 11:41:50.729,2025-07-18 11:41:50.729
"32.01.08.2003",Cikutamahi,Cariu,Bogor,Jawa Barat,-6.54586108,107.16936114,Asia/Jakarta,2025-07-18 11:41:50.752,2025-07-18 11:41:50.752
"32.01.08.2004",Kutamekar,Cariu,Bogor,Jawa Barat,-6.51157026,107.15224995,Asia/Jakarta,2025-07-18 11:41:50.774,2025-07-18 11:41:50.774
"32.01.08.2005",Cariu,Cariu,Bogor,Jawa Barat,-6.51017397,107.12805265,Asia/Jakarta,2025-07-18 11:41:50.801,2025-07-18 11:41:50.801
"32.01.08.2006",Mekarwangi,Cariu,Bogor,Jawa Barat,-6.52522404,107.10816557,Asia/Jakarta,2025-07-18 11:41:50.824,2025-07-18 11:41:50.824
"32.01.08.2007",Bantarkuning,Cariu,Bogor,Jawa Barat,-6.56164732,107.14713472,Asia/Jakarta,2025-07-18 11:41:50.852,2025-07-18 11:41:50.852
"32.01.08.2008",Sukajadi,Cariu,Bogor,Jawa Barat,-6.49026317,107.15972177,Asia/Jakarta,2025-07-18 11:41:50.875,2025-07-18 11:41:50.875
"32.01.08.2009",Tegalpanjang,Cariu,Bogor,Jawa Barat,-6.49223203,107.11653809,Asia/Jakarta,2025-07-18 11:41:50.897,2025-07-18 11:41:50.897
"32.01.08.2010",Cibatutiga,Cariu,Bogor,Jawa Barat,-6.54169036,107.14244921,Asia/Jakarta,2025-07-18 11:41:50.927,2025-07-18 11:41:50.927
"32.01.09.2001",Wargajaya,Sukamakmur,Bogor,Jawa Barat,-6.62566562,107.01338864,Asia/Jakarta,2025-07-18 11:41:51.091,2025-07-18 11:41:51.091
"32.01.09.2002",Pabuaran,Sukamakmur,Bogor,Jawa Barat,-6.54685482,106.96027639,Asia/Jakarta,2025-07-18 11:41:51.127,2025-07-18 11:41:51.127
"32.01.09.2003",Sukadamai,Sukamakmur,Bogor,Jawa Barat,-6.55361201,107.06192158,Asia/Jakarta,2025-07-18 11:41:51.159,2025-07-18 11:41:51.159
"32.01.09.2004",Sukawangi,Sukamakmur,Bogor,Jawa Barat,-6.65112714,107.04180546,Asia/Jakarta,2025-07-18 11:41:51.189,2025-07-18 11:41:51.189
"32.01.09.2005",Cibadak,Sukamakmur,Bogor,Jawa Barat,-6.58190072,106.96021729,Asia/Jakarta,2025-07-18 11:41:51.211,2025-07-18 11:41:51.211
"32.01.09.2006",Sukaresmi,Sukamakmur,Bogor,Jawa Barat,-6.53485425,107.05130728,Asia/Jakarta,2025-07-18 11:41:51.237,2025-07-18 11:41:51.237
"32.01.09.2007",Sukamulya,Sukamakmur,Bogor,Jawa Barat,-6.59108284,106.99721755,Asia/Jakarta,2025-07-18 11:41:51.266,2025-07-18 11:41:51.266
"32.01.09.2008",Sukaharja,Sukamakmur,Bogor,Jawa Barat,-6.60364493,107.05494774,Asia/Jakarta,2025-07-18 11:41:51.288,2025-07-18 11:41:51.288
"32.01.09.2009",Sirnajaya,Sukamakmur,Bogor,Jawa Barat,-6.61866859,106.99750674,Asia/Jakarta,2025-07-18 11:41:51.313,2025-07-18 11:41:51.313
"32.01.09.2010",Sukamakmur,Sukamakmur,Bogor,Jawa Barat,-6.57272795,106.98568358,Asia/Jakarta,2025-07-18 11:41:51.336,2025-07-18 11:41:51.336
"32.01.11.2003",Pengasinan,Gunung Sindur,Bogor,Jawa Barat,-6.36920351,106.69055657,Asia/Jakarta,2025-07-18 11:41:51.442,2025-07-18 11:41:51.442
"32.01.11.2004",Curug,Gunung Sindur,Bogor,Jawa Barat,-6.39599099,106.71999475,Asia/Jakarta,2025-07-18 11:41:51.467,2025-07-18 11:41:51.467
"32.01.11.2005",Gunungsindur,Gunung Sindur,Bogor,Jawa Barat,-6.38455110,106.66956699,Asia/Jakarta,2025-07-18 11:41:51.498,2025-07-18 11:41:51.498
"32.01.11.2006",Jampang,Gunung Sindur,Bogor,Jawa Barat,-6.39882337,106.65506348,Asia/Jakarta,2025-07-18 11:41:51.527,2025-07-18 11:41:51.527
"32.01.11.2007",Cibadung,Gunung Sindur,Bogor,Jawa Barat,-6.40357642,106.67794727,Asia/Jakarta,2025-07-18 11:41:51.554,2025-07-18 11:41:51.554
"32.01.11.2008",Cibinong,Gunung Sindur,Bogor,Jawa Barat,-6.39473666,106.69071316,Asia/Jakarta,2025-07-18 11:41:51.574,2025-07-18 11:41:51.574
"32.01.11.2009",Rawakalong,Gunung Sindur,Bogor,Jawa Barat,-6.37022809,106.71030308,Asia/Jakarta,2025-07-18 11:41:51.603,2025-07-18 11:41:51.603
"32.01.11.2010",Pabuaran,Gunung Sindur,Bogor,Jawa Barat,-6.36931300,106.66833354,Asia/Jakarta,2025-07-18 11:41:51.623,2025-07-18 11:41:51.623
"32.01.12.2001",Bojong,Kemang,Bogor,Jawa Barat,-6.52740092,106.75226736,Asia/Jakarta,2025-07-18 11:41:51.649,2025-07-18 11:41:51.649
"32.01.12.2002",Parakanjaya,Kemang,Bogor,Jawa Barat,-6.52105906,106.76235870,Asia/Jakarta,2025-07-18 11:41:51.670,2025-07-18 11:41:51.670
"32.01.12.2003",Kemang,Kemang,Bogor,Jawa Barat,-6.50784485,106.74859078,Asia/Jakarta,2025-07-18 11:41:51.700,2025-07-18 11:41:51.700
"32.01.12.2004",Pabuaran,Kemang,Bogor,Jawa Barat,-6.50387980,106.72536198,Asia/Jakarta,2025-07-18 11:41:51.720,2025-07-18 11:41:51.720
"32.01.12.2005",Semplak Barat,Kemang,Bogor,Jawa Barat,-6.54357567,106.74859961,Asia/Jakarta,2025-07-18 11:41:51.742,2025-07-18 11:41:51.742
"32.01.12.1006",Atang Senjaya,Kemang,Bogor,Jawa Barat,-6.54072088,106.75868298,Asia/Jakarta,2025-07-18 11:41:51.762,2025-07-18 11:41:51.762
"32.01.12.2007",Jampang,Kemang,Bogor,Jawa Barat,-6.47476383,106.72656670,Asia/Jakarta,2025-07-18 11:41:51.814,2025-07-18 11:41:51.814
"32.01.12.2008",Pondok Udik,Kemang,Bogor,Jawa Barat,-6.49100708,106.73711980,Asia/Jakarta,2025-07-18 11:41:51.834,2025-07-18 11:41:51.834
"32.01.12.2009",Tegal,Kemang,Bogor,Jawa Barat,-6.48363639,106.70952952,Asia/Jakarta,2025-07-18 11:41:51.863,2025-07-18 11:41:51.863
"32.01.13.2001",Bojongbaru,Bojong Gede,Bogor,Jawa Barat,-6.47684967,106.80958210,Asia/Jakarta,2025-07-18 11:41:52.004,2025-07-18 11:41:52.004
"32.01.13.2002",Cimanggis,Bojong Gede,Bogor,Jawa Barat,-6.50386031,106.77632005,Asia/Jakarta,2025-07-18 11:41:52.025,2025-07-18 11:41:52.025
"32.01.13.2003",Susukan,Bojong Gede,Bogor,Jawa Barat,-6.46933491,106.79018800,Asia/Jakarta,2025-07-18 11:41:52.050,2025-07-18 11:41:52.050
"32.01.13.2004",Ragajaya,Bojong Gede,Bogor,Jawa Barat,-6.44550906,106.78223909,Asia/Jakarta,2025-07-18 11:41:52.071,2025-07-18 11:41:52.071
"32.01.13.2005",Kedungwaringin,Bojong Gede,Bogor,Jawa Barat,-6.49649418,106.79384394,Asia/Jakarta,2025-07-18 11:41:52.103,2025-07-18 11:41:52.103
"32.01.13.2006",Waringinjaya,Bojong Gede,Bogor,Jawa Barat,-6.50853810,106.79111425,Asia/Jakarta,2025-07-18 11:41:52.129,2025-07-18 11:41:52.129
"32.01.13.1007",Pabuaran,Bojong Gede,Bogor,Jawa Barat,-6.46077854,106.79855022,Asia/Jakarta,2025-07-18 11:41:52.157,2025-07-18 11:41:52.157
"32.01.13.2008",Rawapanjang,Bojong Gede,Bogor,Jawa Barat,-6.45821755,106.80953053,Asia/Jakarta,2025-07-18 11:41:52.183,2025-07-18 11:41:52.183
"32.01.13.2009",Bojonggede,Bojong Gede,Bogor,Jawa Barat,-6.48662156,106.80003476,Asia/Jakarta,2025-07-18 11:41:52.210,2025-07-18 11:41:52.210
"32.01.14.2001",Leuwiliang,Leuwiliang,Bogor,Jawa Barat,-6.56625823,106.63029031,Asia/Jakarta,2025-07-18 11:41:52.363,2025-07-18 11:41:52.363
"32.01.14.2002",Purasari,Leuwiliang,Bogor,Jawa Barat,-6.69936657,106.60137252,Asia/Jakarta,2025-07-18 11:41:52.389,2025-07-18 11:41:52.389
"32.01.14.2003",Karyasari,Leuwiliang,Bogor,Jawa Barat,-6.63822947,106.62021018,Asia/Jakarta,2025-07-18 11:41:52.409,2025-07-18 11:41:52.409
"32.01.14.2004",Pabangbon,Leuwiliang,Bogor,Jawa Barat,-6.62735237,106.59020279,Asia/Jakarta,2025-07-18 11:41:52.444,2025-07-18 11:41:52.444
"32.01.14.2005",Karacak,Leuwiliang,Bogor,Jawa Barat,-6.62031808,106.62919788,Asia/Jakarta,2025-07-18 11:41:52.474,2025-07-18 11:41:52.474
"32.01.14.2006",Barengkok,Leuwiliang,Bogor,Jawa Barat,-6.59805867,106.63550760,Asia/Jakarta,2025-07-18 11:41:52.498,2025-07-18 11:41:52.498
"32.01.14.2007",Leuwimekar,Leuwiliang,Bogor,Jawa Barat,-6.58301275,106.63308630,Asia/Jakarta,2025-07-18 11:41:52.526,2025-07-18 11:41:52.526
"32.01.14.2008",Puraseda,Leuwiliang,Bogor,Jawa Barat,-6.66720004,106.59726095,Asia/Jakarta,2025-07-18 11:41:52.554,2025-07-18 11:41:52.554
"32.01.14.2009",Cibeber I,Leuwiliang,Bogor,Jawa Barat,-6.57589476,106.61932529,Asia/Jakarta,2025-07-18 11:41:52.585,2025-07-18 11:41:52.585
"32.01.14.2010",Cibeber II,Leuwiliang,Bogor,Jawa Barat,-6.60139954,106.61612595,Asia/Jakarta,2025-07-18 11:41:52.618,2025-07-18 11:41:52.618
"32.01.14.2011",Karehkel,Leuwiliang,Bogor,Jawa Barat,-6.54941742,106.63469743,Asia/Jakarta,2025-07-18 11:41:52.641,2025-07-18 11:41:52.641
"32.01.15.2001",Ciampea,Ciampea,Bogor,Jawa Barat,-6.54281679,106.68917403,Asia/Jakarta,2025-07-18 11:41:52.822,2025-07-18 11:41:52.822
"32.01.15.2002",Cinangka,Ciampea,Bogor,Jawa Barat,-6.59185516,106.70013812,Asia/Jakarta,2025-07-18 11:41:52.842,2025-07-18 11:41:52.842
"32.01.15.2003",Cihideungudik,Ciampea,Bogor,Jawa Barat,-6.58165047,106.71561830,Asia/Jakarta,2025-07-18 11:41:52.864,2025-07-18 11:41:52.864
"32.01.15.2004",Bojongjengkol,Ciampea,Bogor,Jawa Barat,-6.57479916,106.70976574,Asia/Jakarta,2025-07-18 11:41:52.895,2025-07-18 11:41:52.895
"32.01.15.2005",Tegalwaru,Ciampea,Bogor,Jawa Barat,-6.57290600,106.69860951,Asia/Jakarta,2025-07-18 11:41:52.924,2025-07-18 11:41:52.924
"32.01.15.2006",Cibuntu,Ciampea,Bogor,Jawa Barat,-6.59421410,106.68509387,Asia/Jakarta,2025-07-18 11:41:52.948,2025-07-18 11:41:52.948
"32.01.15.2007",Cicadas,Ciampea,Bogor,Jawa Barat,-6.57856306,106.68304994,Asia/Jakarta,2025-07-18 11:41:52.972,2025-07-18 11:41:52.972
"32.01.15.2008",Cibadak,Ciampea,Bogor,Jawa Barat,-6.55980766,106.68737008,Asia/Jakarta,2025-07-18 11:41:52.993,2025-07-18 11:41:52.993
"32.01.15.2009",Bojongrangkas,Ciampea,Bogor,Jawa Barat,-6.56012159,106.69507826,Asia/Jakarta,2025-07-18 11:41:53.019,2025-07-18 11:41:53.019
"32.01.15.2010",Cihideunghilir,Ciampea,Bogor,Jawa Barat,-6.57004667,106.72200937,Asia/Jakarta,2025-07-18 11:41:53.067,2025-07-18 11:41:53.067
"32.01.15.2011",Cibanteng,Ciampea,Bogor,Jawa Barat,-6.55662412,106.71125964,Asia/Jakarta,2025-07-18 11:41:53.093,2025-07-18 11:41:53.093
"32.01.15.2012",Benteng,Ciampea,Bogor,Jawa Barat,-6.54619596,106.70290280,Asia/Jakarta,2025-07-18 11:41:53.128,2025-07-18 11:41:53.128
"32.01.15.2013",Ciampea Udik,Ciampea,Bogor,Jawa Barat,-6.61193522,106.68299221,Asia/Jakarta,2025-07-18 11:41:53.151,2025-07-18 11:41:53.151
"32.01.16.2001",Situ Udik,Cibungbulang,Bogor,Jawa Barat,-6.61895634,106.65197243,Asia/Jakarta,2025-07-18 11:41:53.357,2025-07-18 11:41:53.357
"32.01.16.2002",Situ Ilir,Cibungbulang,Bogor,Jawa Barat,-6.60263238,106.65341812,Asia/Jakarta,2025-07-18 11:41:53.378,2025-07-18 11:41:53.378
"32.01.16.2003",Cemplang,Cibungbulang,Bogor,Jawa Barat,-6.57899883,106.64842027,Asia/Jakarta,2025-07-18 11:41:53.398,2025-07-18 11:41:53.398
"32.01.16.2004",Cibatok I,Cibungbulang,Bogor,Jawa Barat,-6.58162783,106.66588456,Asia/Jakarta,2025-07-18 11:41:53.429,2025-07-18 11:41:53.429
"32.01.16.2005",Ciaruteun Udik,Cibungbulang,Bogor,Jawa Barat,-6.60419139,106.67400207,Asia/Jakarta,2025-07-18 11:41:53.458,2025-07-18 11:41:53.458
"32.01.16.2006",Leuweungkolot,Cibungbulang,Bogor,Jawa Barat,-6.55920463,106.67475439,Asia/Jakarta,2025-07-18 11:41:53.483,2025-07-18 11:41:53.483
"32.01.16.2007",Cimanggu I,Cibungbulang,Bogor,Jawa Barat,-6.56216889,106.66555104,Asia/Jakarta,2025-07-18 11:41:53.507,2025-07-18 11:41:53.507
"32.01.16.2008",Cimanggu II,Cibungbulang,Bogor,Jawa Barat,-6.56959189,106.66173760,Asia/Jakarta,2025-07-18 11:41:53.527,2025-07-18 11:41:53.527
"32.01.16.2009",Dukuh,Cibungbulang,Bogor,Jawa Barat,-6.56567074,106.65290429,Asia/Jakarta,2025-07-18 11:41:53.552,2025-07-18 11:41:53.552
"32.01.16.2010",Cijujung,Cibungbulang,Bogor,Jawa Barat,-6.55090381,106.65388289,Asia/Jakarta,2025-07-18 11:41:53.574,2025-07-18 11:41:53.574
"32.01.16.2011",Ciaruteun Ilir,Cibungbulang,Bogor,Jawa Barat,-6.54032144,106.67529073,Asia/Jakarta,2025-07-18 11:41:53.600,2025-07-18 11:41:53.600
"32.01.16.2012",Cibatok II,Cibungbulang,Bogor,Jawa Barat,-6.59265584,106.66727442,Asia/Jakarta,2025-07-18 11:41:53.628,2025-07-18 11:41:53.628
"32.01.16.2013",Sukamaju,Cibungbulang,Bogor,Jawa Barat,-6.58880610,106.65331799,Asia/Jakarta,2025-07-18 11:41:53.651,2025-07-18 11:41:53.651
"32.01.16.2014",Galuga,Cibungbulang,Bogor,Jawa Barat,-6.56545970,106.64224130,Asia/Jakarta,2025-07-18 11:41:53.678,2025-07-18 11:41:53.678
